radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,"452","4","20684","32427","-1","106.6251","10.8201","1000","9","1","1738210781","1738231866","0"
GSM,"452","4","20303","41478","-1","106.6294","10.8228","1000","7","1","1738210828","1738231866","0"
GSM,"452","4","20303","40197","-1","106.6285","10.8196","500","25","1","1738210840","1738231866","0"
GSM,"452","4","20303","41477","-1","106.63","10.822","1000","3","1","1738210863","1738231866","0"
GSM,"452","4","20303","39996","-1","106.6295","10.82","1000","5","1","1738210883","1738231866","0"
GSM,"452","4","20303","39998","-1","106.6279","10.8184","1000","21","1","1738210883","1738231866","0"
GSM,"452","4","20303","42014","-1","106.6294","10.8197","1000","6","1","1738210890","1738231866","0"
GSM,"452","4","20303","40199","-1","106.6237","10.8142","942","25","1","1738210902","1738231867","0"
GSM,"452","4","20303","40198","-1","106.6242","10.8146","1000","22","1","1738210902","1738231867","0"
LTE,"452","1","24243","29386253","-1","106.6286","10.819","1000","5","1","1738210926","1738231866","0"
GSM,"452","4","20303","39997","-1","106.628","10.8186","1000","2","1","1738210943","1738231866","0"
LTE,"452","1","24243","29373708","-1","106.627","10.8176","1000","5","1","1738210953","1738231866","0"
LTE,"452","1","24243","29369611","-1","106.6256","10.8163","1000","5","1","1738210976","1738231866","0"
GSM,"452","4","20303","7352","-1","106.6251","10.8158","1000","2","1","1738210993","1738231866","0"
LTE,"452","1","24243","29369613","-1","106.6242","10.815","1000","4","1","1738211004","1738231866","0"
LTE,"452","1","24243","29392395","-1","106.6231","10.8137","1000","4","1","1738211029","1738231866","0"
LTE,"452","1","24243","29392397","-1","106.6216","10.812","1000","7","1","1738211052","1738231866","0"
LTE,"452","1","24243","29385485","-1","106.6196","10.8098","1000","8","1","1738211090","1738231867","0"
LTE,"452","1","24243","29364491","-1","106.6185","10.8087","1000","1","1","1738211127","1738211127","0"
GSM,"452","4","20475","19025","-1","106.6182","10.8073","1000","11","1","1738211127","1738231867","0"
LTE,"452","1","24243","29364495","-1","106.618","10.8081","1000","4","1","1738211151","1738231867","0"
LTE,"452","1","24243","29364492","-1","106.6182","10.8068","1000","6","1","1738211188","1738231867","0"
GSM,"452","4","20303","40119","-1","106.6184","10.8069","1000","2","1","1738211431","1738231867","0"
LTE,"452","1","24243","29401869","-1","106.6184","10.8069","1000","2","1","1738211431","1738231867","0"
LTE,"452","1","24243","29407499","-1","106.6186","10.805","1000","4","1","1738211456","1738231867","0"
LTE,"452","1","24243","29407500","-1","106.6188","10.8038","1000","3","1","1738211484","1738231867","0"
LTE,"452","1","24243","29371659","-1","106.619","10.8026","1000","3","1","1738211508","1738231867","0"
LTE,"452","1","24243","29371664","-1","106.6192","10.801","1000","6","1","1738211549","1738231867","0"
GSM,"452","4","20475","35547","-1","106.6204","10.7941","1000","14","1","1738211631","1738231868","0"
GSM,"452","4","20475","35548","-1","106.6204","10.7936","1000","18","1","1738211638","1738231868","0"
LTE,"452","1","24243","29371661","-1","106.6195","10.7995","1000","2","1","1738211638","1738231867","0"
LTE,"452","1","24243","29378573","-1","106.6197","10.798","1000","6","1","1738211664","1738231867","0"
GSM,"452","4","20475","35546","-1","106.6204","10.7943","1000","10","1","1738211684","1738231868","0"
LTE,"452","1","24243","29378572","-1","106.6202","10.7953","1000","7","1","1738211702","1738231868","0"
GSM,"452","4","20931","41393","-1","106.6207","10.7922","1000","10","1","1738211770","1738231868","0"
LTE,"452","1","24243","29373193","-1","106.6205","10.7936","1000","3","1","1738211770","1738231868","0"
LTE,"452","1","24243","29373197","-1","106.6206","10.7924","1000","3","1","1738211783","1738231868","0"
LTE,"452","1","24243","29398023","-1","106.6208","10.791","1000","4","1","1738211797","1738231868","0"
LTE,"452","1","24243","29387020","-1","106.6212","10.7891","1000","5","1","1738211835","1738231868","0"
GSM,"452","4","20931","14509","-1","106.6214","10.7892","1000","3","1","1738211835","1738231868","0"
GSM,"452","4","20931","45571","-1","106.6216","10.7884","1000","2","1","1738211871","1738231868","0"
LTE,"452","1","24243","29368077","-1","106.6217","10.7883","1000","1","1","1738211885","1738211885","0"
LTE,"452","2","6118","156644876","-1","106.6799","10.8006","1000","2","1","1738269377","1738318922","0"
LTE,"452","2","6118","156641037","-1","106.6808","10.7988","1000","1","1","1738269329","1738269329","0"
LTE,"452","2","6118","156231437","-1","106.6807","10.7987","1000","1","1","1738269347","1738269347","0"
LTE,"452","2","6118","156231435","-1","106.679","10.8029","1000","2","1","1738269387","1738318922","0"
LTE,"452","2","6118","156854284","-1","106.6788","10.8038","1000","3","1","1738269397","1738318922","0"
LTE,"452","2","6118","157252621","-1","106.6787","10.8053","1000","3","1","1738269417","1738318922","0"
LTE,"452","2","6118","156642060","-1","106.6786","10.8058","1000","1","1","1738269437","1738269437","0"
LTE,"452","2","6118","156642059","-1","106.6786","10.8058","1000","1","1","1738269447","1738269447","0"
LTE,"452","2","6118","157572621","-1","106.6786","10.8091","1000","2","1","1738269497","1738318922","0"
LTE,"452","2","6118","157572619","-1","106.6787","10.8134","1000","4","1","1738269507","1738318922","0"
LTE,"452","2","6118","156206861","-1","106.6793","10.8149","1000","5","1","1738269517","1738318922","0"
LTE,"452","2","6118","156206859","-1","106.6805","10.8164","1000","5","1","1738269537","1738318922","0"
LTE,"452","2","6133","157246989","-1","106.6816","10.8176","1000","3","1","1738269557","1738318922","0"
LTE,"452","2","6133","157246987","-1","106.6824","10.8187","1000","4","1","1738269567","1738318922","0"
LTE,"452","2","6133","157246476","-1","106.683","10.8201","1000","4","1","1738269587","1738318922","0"
LTE,"452","2","6133","156619533","-1","106.6826","10.8219","1000","6","1","1738269607","1738318922","0"
LTE,"452","2","6133","156217101","-1","106.6819","10.8234","1000","2","1","1738269637","1738318922","0"
LTE,"452","2","6133","156217099","-1","106.681","10.8249","1000","6","1","1738269647","1738318922","0"
LTE,"452","2","6133","157245965","-1","106.6802","10.8263","1000","2","1","1738269677","1738318922","0"
LTE,"452","2","6133","156624396","-1","106.6795","10.8276","1000","5","1","1738269687","1738318922","0"
LTE,"452","2","6133","156624395","-1","106.6788","10.8288","1000","3","1","1738269707","1738318922","0"
LTE,"452","2","6133","156206092","-1","106.6782","10.8299","1000","4","1","1738269717","1738318922","0"
LTE,"452","2","6133","156206091","-1","106.6773","10.8314","1000","6","1","1738269747","1738318922","0"
LTE,"452","2","6133","157614092","-1","106.6764","10.8331","1000","3","1","1738269827","1738318922","0"
LTE,"452","2","6133","156210957","-1","106.6759","10.8344","1000","5","1","1738269837","1738318922","0"
LTE,"452","2","6133","156206605","-1","106.6756","10.8362","1000","5","1","1738269857","1738318922","0"
LTE,"452","2","6133","156206603","-1","106.6755","10.8376","1000","3","1","1738269877","1738318922","0"
LTE,"452","2","6133","156460812","-1","106.6758","10.8394","1000","6","1","1738269887","1738318922","0"
LTE,"452","2","6133","156202765","-1","106.6764","10.8411","1000","2","1","1738269917","1738318922","0"
LTE,"452","2","6133","157715469","-1","106.6768","10.8424","1000","5","1","1738269927","1738318922","0"
LTE,"452","2","6133","157715467","-1","106.6775","10.8444","1000","5","1","1738269967","1738318922","0"
LTE,"452","2","6133","157574924","-1","106.6781","10.8461","1000","3","1","1738269987","1738318922","0"
LTE,"452","2","6133","156206349","-1","106.6788","10.8487","1000","11","1","1738269997","1738318922","0"
LTE,"452","2","6133","157650956","-1","106.679","10.8521","1000","5","1","1738270067","1738318922","0"
LTE,"452","2","6133","157513740","-1","106.6792","10.8533","1000","2","1","1738270087","1738318922","0"
LTE,"452","2","6133","156364045","-1","106.6795","10.8555","1000","8","1","1738270097","1738318922","0"
LTE,"452","2","6133","156360717","-1","106.6799","10.8584","1000","6","1","1738270137","1738318922","0"
LTE,"452","2","6133","156356109","-1","106.6802","10.8602","1000","3","1","1738270167","1738318922","0"
LTE,"452","2","6133","156356108","-1","106.6803","10.8613","1000","4","1","1738270177","1738318922","0"
LTE,"452","2","6133","156356107","-1","106.6805","10.8633","1000","6","1","1738270197","1738318922","0"
LTE,"452","2","6133","157260813","-1","106.6798","10.8662","1000","9","1","1738270247","1738318923","0"
LTE,"452","2","6133","156347916","-1","106.6781","10.8686","1000","5","1","1738270297","1738318923","0"
LTE,"452","2","6133","156347915","-1","106.6771","10.8715","1000","9","1","1738270327","1738318923","0"
LTE,"452","2","6133","156684812","-1","106.677","10.8735","1000","2","1","1738270377","1738318923","0"
LTE,"452","2","6133","156684813","-1","106.6769","10.8745","1000","3","1","1738270387","1738318923","0"
LTE,"452","2","6133","156684811","-1","106.6774","10.8764","1000","6","1","1738270407","1738318923","0"
LTE,"452","2","6133","156989965","-1","106.6783","10.8785","1000","5","1","1738270437","1738318923","0"
LTE,"452","2","6133","156989964","-1","106.6788","10.8795","1000","2","1","1738270487","1738318923","0"
LTE,"452","2","6133","156989963","-1","106.6794","10.8808","1000","5","1","1738270497","1738318923","0"
LTE,"452","2","6133","156348173","-1","106.6799","10.882","1000","2","1","1738270527","1738318923","0"
LTE,"452","2","6133","156348171","-1","106.6811","10.884","1000","9","1","1738270537","1738318923","0"
LTE,"452","2","6133","156782861","-1","106.6822","10.8857","1000","2","1","1738270587","1738318923","0"
LTE,"452","2","6133","156782860","-1","106.6837","10.8868","1000","7","1","1738270597","1738318923","0"
LTE,"452","2","6133","156438541","-1","106.6853","10.8886","1000","4","1","1738270637","1738318923","0"
LTE,"452","2","6133","156438540","-1","106.6858","10.8901","1000","5","1","1738270657","1738318923","0"
LTE,"452","2","6133","156438539","-1","106.686","10.8923","1000","9","1","1738270687","1738318923","0"
LTE,"452","2","6133","158633484","-1","106.6847","10.8942","1000","6","1","1738270767","1738318923","0"
LTE,"452","2","6133","158633483","-1","106.6839","10.8963","1000","17","1","1738270797","1738318923","0"
LTE,"452","2","6133","157578509","-1","106.6806","10.8954","1000","17","1","1738270867","1738318923","0"
LTE,"452","2","6133","156682507","-1","106.6782","10.8946","1000","10","1","1738270907","1738318923","0"
LTE,"452","2","6133","156682508","-1","106.6778","10.8937","1000","3","1","1738270947","1738318923","0"
LTE,"452","2","6133","156436237","-1","106.6876","10.898","1000","7","1","1738295707","1738318923","0"
LTE,"452","2","6133","156436236","-1","106.6889","10.8974","1000","6","1","1738295747","1738318923","0"
LTE,"452","2","6133","156815115","-1","106.6886","10.8948","1000","3","1","1738295787","1738318923","0"
LTE,"452","2","6133","156815117","-1","106.6897","10.8917","1000","15","1","1738295817","1738318923","0"
LTE,"452","2","6604","169911051","-1","106.6948","10.8886","1000","12","1","1738295877","1738318923","0"
LTE,"452","2","6604","169911052","-1","106.6989","10.8863","1000","16","1","1738295917","1738318924","0"
LTE,"452","2","6604","169779728","-1","106.6983","10.8818","1000","4","1","1738296007","1738318924","0"
LTE,"452","2","6604","169779723","-1","106.6981","10.8824","1000","3","1","1738296017","1738318924","0"
LTE,"452","2","6604","169779727","-1","106.6992","10.8791","1000","8","1","1738296037","1738318924","0"
LTE,"452","2","6604","170056203","-1","106.7002","10.8766","1000","5","1","1738296067","1738318924","0"
LTE,"452","2","6604","170056205","-1","106.7013","10.8749","1000","5","1","1738296087","1738318924","0"
LTE,"452","2","6604","170056204","-1","106.7024","10.8735","1000","3","1","1738296107","1738318924","0"
LTE,"452","2","6604","169794059","-1","106.705","10.8713","1000","12","1","1738296117","1738318924","0"
LTE,"452","2","6604","169794063","-1","106.71","10.8701","1000","11","1","1738296157","1738318924","0"
LTE,"452","2","6604","170015245","-1","106.7132","10.8695","1000","3","1","1738296197","1738318924","0"
LTE,"452","2","6604","170015244","-1","106.7164","10.8683","1000","13","1","1738296207","1738318924","0"
LTE,"452","2","6133","156387853","-1","106.7204","10.8678","1000","6","1","1738296247","1738318924","0"
LTE,"452","2","6133","156387852","-1","106.7228","10.8668","1000","7","1","1738296267","1738318924","0"
LTE,"452","2","6133","157651213","-1","106.7235","10.866","1000","1","1","1738296297","1738296297","0"
LTE,"452","2","6133","157650699","-1","106.7243","10.8634","1000","12","1","1738296317","1738318924","0"
LTE,"452","2","6133","157650701","-1","106.7238","10.8593","1000","8","1","1738296367","1738318924","0"
LTE,"452","2","6133","156386828","-1","106.7229","10.8573","1000","3","1","1738296397","1738318924","0"
LTE,"452","2","6133","157654283","-1","106.7223","10.8559","1000","5","1","1738296407","1738318924","0"
LTE,"452","2","6133","157654285","-1","106.7216","10.8543","1000","3","1","1738296427","1738318924","0"
LTE,"452","2","6133","156991243","-1","106.7208","10.8526","1000","6","1","1738296437","1738318924","0"
LTE,"452","2","6133","156991245","-1","106.7197","10.8509","1000","5","1","1738296457","1738318924","0"
LTE,"452","2","6133","156993547","-1","106.7189","10.8498","1000","3","1","1738296477","1738318924","0"
LTE,"452","2","6133","156993549","-1","106.7181","10.8475","1000","9","1","1738296487","1738318924","0"
LTE,"452","2","6133","158656267","-1","106.718","10.8454","1000","2","1","1738296517","1738318924","0"
LTE,"452","2","6133","158656268","-1","106.718","10.8432","1000","8","1","1738296527","1738318924","0"
LTE,"452","2","6133","156703244","-1","106.717","10.841","1000","3","1","1738296587","1738318924","0"
LTE,"452","2","6133","156387596","-1","106.7157","10.8394","1000","6","1","1738296597","1738318924","0"
LTE,"452","2","6133","156387597","-1","106.7141","10.8368","1000","5","1","1738296617","1738318924","0"
LTE,"452","2","6133","157634829","-1","106.7139","10.8349","1000","3","1","1738296647","1738318924","0"
LTE,"452","2","6133","157517067","-1","106.7141","10.8324","1000","8","1","1738296657","1738318924","0"
LTE,"452","2","6133","157517069","-1","106.7142","10.8295","1000","6","1","1738296687","1738318924","0"
LTE,"452","2","6156","156771595","-1","106.7143","10.8278","1000","3","1","1738296708","1738318924","0"
LTE,"452","2","6156","156771597","-1","106.7141","10.8263","1000","5","1","1738296717","1738318924","0"
LTE,"452","2","6156","156383499","-1","106.7138","10.8248","1000","4","1","1738296747","1738318924","0"
LTE,"452","2","6156","156383501","-1","106.7133","10.8215","1000","11","1","1738296767","1738318924","0"
LTE,"452","2","6156","157728779","-1","106.7125","10.8178","1000","6","1","1738296807","1738318924","0"
LTE,"452","2","6156","157728781","-1","106.7111","10.8166","1000","4","1","1738296827","1738318924","0"
LTE,"452","2","6156","156185868","-1","106.71","10.8149","1000","6","1","1738296847","1738318925","0"
LTE,"452","2","6156","156196365","-1","106.7095","10.8132","1000","4","1","1738296887","1738318924","0"
LTE,"452","2","6156","157609740","-1","106.7092","10.8119","1000","4","1","1738296927","1738318925","0"
LTE,"452","2","6157","156194572","-1","106.7092","10.8112","1000","1","1","1738296947","1738296947","0"
LTE,"452","2","6157","157441803","-1","106.7092","10.8112","1000","1","1","1738296967","1738296967","0"
LTE,"452","2","6157","157441804","-1","106.7092","10.8112","1000","1","1","1738297017","1738297017","0"
LTE,"452","2","6157","157441805","-1","106.7092","10.8112","1000","1","1","1738297027","1738297027","0"
LTE,"452","2","6157","157573644","-1","106.7092","10.8112","1000","1","1","1738297047","1738297047","0"
LTE,"452","2","6157","156488203","-1","106.7092","10.8112","1000","1","1","1738297067","1738297067","0"
LTE,"452","2","6155","156584973","-1","106.7092","10.8112","1000","1","1","1738297077","1738297077","0"
LTE,"452","2","6155","156185611","-1","106.7092","10.8049","1000","3","1","1738297087","1738981263","0"
LTE,"452","2","6155","156185612","-1","106.7095","10.8026","1000","7","1","1738297097","1739267343","0"
LTE,"452","2","6155","157565451","-1","106.7078","10.8031","1000","4","1","1738297117","1738981263","0"
LTE,"452","2","6155","156187403","-1","106.7066","10.7999","1000","8","1","1738297127","1739267343","0"
LTE,"452","2","6155","156187405","-1","106.7053","10.7985","1000","13","1","1738297147","1739267343","0"
LTE,"452","2","6155","157731851","-1","106.7033","10.7967","1000","6","1","1738297157","1738981263","0"
LTE,"452","2","6148","156189963","-1","106.7026","10.7959","1000","9","1","1738297167","1739267343","0"
LTE,"452","2","6148","156189965","-1","106.7012","10.7944","1000","9","1","1738297187","1738981263","0"
LTE,"452","2","6148","156993803","-1","106.6997","10.7921","1000","7","1","1738297207","1738981263","0"
LTE,"452","2","6148","156993804","-1","106.7012","10.7902","1000","4","1","1738297307","1738318925","0"
LTE,"452","2","6148","156535563","-1","106.7003","10.7891","1000","3","1","1738297337","1738318925","0"
LTE,"452","2","6148","156857101","-1","106.6988","10.7853","1000","4","1","1738297417","1738318925","0"
UMTS,"452","2","28488","171585369","467","106.6847","10.7904","1000","2","1","1738222044","1738381146","0"
UMTS,"452","2","28488","171585971","49","106.6845","10.7905","1000","1","1","1738221943","1738221943","0"
LTE,"452","1","24032","28638989","-1","106.6847","10.7904","1000","2","1","1738222124","1738381146","0"
UMTS,"452","1","22032","14239560","429","106.6846","10.7905","1000","1","1","1738222224","1738222224","0"
UMTS,"452","1","22032","14240031","446","106.6846","10.7905","1000","1","1","1738222214","1738222214","0"
UMTS,"452","2","28488","171585370","468","106.6846","10.7905","1000","1","1","1738222434","1738222434","0"
UMTS,"452","2","28488","171585191","459","106.6848","10.7904","1000","1","1","1738222504","1738222504","0"
LTE,"452","1","24022","28580105","-1","106.7521","10.7935","1000","10","1","1738354764","1738381146","0"
LTE,"452","1","24022","28580103","-1","106.7527","10.7966","1000","5","1","1738354840","1738381146","0"
LTE,"452","1","24022","28575752","-1","106.7535","10.8006","1000","13","1","1738354860","1738381147","0"
LTE,"452","1","24022","28575751","-1","106.7548","10.8054","1000","8","1","1738354907","1738381147","0"
LTE,"452","1","24022","28560648","-1","106.756","10.8074","1000","2","1","1738354944","1738381147","0"
LTE,"452","1","24022","28560652","-1","106.7565","10.8086","1000","4","1","1738354954","1738381147","0"
LTE,"452","1","24022","28544268","-1","106.7567","10.8105","1000","6","1","1738354980","1738381147","0"
LTE,"452","1","24022","28544267","-1","106.7573","10.8139","1000","7","1","1738355006","1738381147","0"
GSM,"452","4","20453","19184","-1","106.7576","10.8157","1000","7","1","1738355029","1738381147","0"
LTE,"452","1","24094","29022733","-1","106.758","10.8175","1000","9","1","1738355041","1738381147","0"
LTE,"452","1","24094","28979725","-1","106.759","10.8222","1000","9","1","1738355076","1738381148","0"
LTE,"452","1","24094","29004311","-1","106.7601","10.825","1000","4","1","1738355126","1738381148","0"
LTE,"452","1","24094","28593933","-1","106.7606","10.8265","1000","5","1","1738355138","1738381148","0"
LTE,"452","1","24094","28981261","-1","106.7613","10.8286","1000","8","1","1738355178","1738381149","0"
LTE,"452","1","24223","28835597","-1","106.7606","10.8301","1000","3","1","1738355228","1738381149","0"
LTE,"452","1","24223","29430028","-1","106.7586","10.8312","1000","9","1","1738355238","1738381149","0"
LTE,"452","1","24223","29430029","-1","106.7563","10.8333","1000","5","1","1738355278","1738381149","0"
GSM,"452","4","20901","557","-1","106.7553","10.8343","1000","12","1","1738355278","1738381149","0"
LTE,"452","1","24223","29430037","-1","106.755","10.8347","1000","6","1","1738355298","1738381149","0"
GSM,"452","4","20901","52368","-1","106.7503","10.8383","1000","15","1","1738355309","1738381149","0"
GSM,"452","4","20901","30095","-1","106.7528","10.8365","1000","8","1","1738355328","1738381149","0"
LTE,"452","1","24223","29430038","-1","106.7528","10.8365","1000","8","1","1738355328","1738381149","0"
GSM,"452","4","20356","30244","-1","106.7539","10.8355","1000","2","1","1738355328","1738381149","0"
GSM,"452","4","20901","30094","-1","106.7501","10.8382","1000","11","1","1738355358","1738381149","0"
LTE,"452","1","24223","28844044","-1","106.7502","10.8381","1000","6","1","1738355368","1738381149","0"
GSM,"452","4","20901","30096","-1","106.7483","10.8398","1000","7","1","1738355390","1738381149","0"
LTE,"452","1","24223","28844045","-1","106.7485","10.8395","1000","5","1","1738355398","1738381149","0"
LTE,"452","1","24223","29418764","-1","106.7477","10.8407","1000","3","1","1738355418","1738381149","0"
GSM,"452","4","20901","15137","-1","106.7467","10.8422","1000","8","1","1738355428","1738381150","0"
GSM,"452","4","20901","9058","-1","106.7472","10.8453","1000","22","1","1738355438","1738381150","0"
LTE,"452","1","24223","29418763","-1","106.7468","10.842","1000","5","1","1738355438","1738381150","0"
GSM,"452","4","20901","8989","-1","106.7497","10.8513","1048","25","1","1738355494","1738381151","0"
GSM,"452","4","20353","29518","-1","106.747","10.8416","1000","1","1","1738355494","1738355494","0"
LTE,"452","1","24224","29807371","-1","106.7463","10.8443","1000","7","1","1738355528","1738381150","0"
LTE,"452","1","24223","29418509","-1","106.7476","10.847","1000","6","1","1738355568","1738381150","0"
GSM,"452","4","20901","18275","-1","106.749","10.8495","1000","14","1","1738355579","1738381150","0"
GSM,"452","4","20901","18274","-1","106.7491","10.8496","1000","15","1","1738355579","1738381150","0"
LTE,"452","1","24223","29418507","-1","106.7486","10.8488","1000","4","1","1738355588","1738381150","0"
LTE,"452","1","24223","29445132","-1","106.7497","10.8506","1000","7","1","1738355598","1738381150","0"
LTE,"452","1","24223","29445131","-1","106.7505","10.852","1000","2","1","1738355618","1738381150","0"
GSM,"452","4","20902","40313","-1","106.7521","10.8571","1000","19","1","1738355628","1738381151","0"
LTE,"452","1","24223","29441548","-1","106.7511","10.8529","1000","3","1","1738355628","1738381150","0"
GSM,"452","4","20901","51528","-1","106.7518","10.8563","1000","9","1","1738355638","1738381151","0"
GSM,"452","4","20901","51827","-1","106.7519","10.8558","1000","12","1","1738355648","1738381151","0"
LTE,"452","1","24223","29441549","-1","106.7514","10.8535","1000","2","1","1738355648","1738381150","0"
LTE,"452","1","24223","29441547","-1","106.7519","10.8554","1000","7","1","1738355658","1738381151","0"
GSM,"452","4","20901","51647","-1","106.752","10.8564","1000","5","1","1738355668","1738381151","0"
GSM,"452","4","20902","46181","-1","106.7532","10.8591","1000","12","1","1738355668","1738381151","0"
LTE,"452","1","24223","29424139","-1","106.752","10.8573","1000","3","1","1738355688","1738381151","0"
LTE,"452","1","24223","29807885","-1","106.7524","10.8594","1000","8","1","1738355698","1738381151","0"
LTE,"452","1","24223","29431565","-1","106.7541","10.8618","1000","3","1","1738355738","1738381151","0"
GSM,"452","4","20902","51819","-1","106.755","10.8627","1000","5","1","1738355749","1738381151","0"
GSM,"452","4","20627","52320","-1","106.7554","10.8629","1000","7","1","1738355749","1738381151","0"
LTE,"452","1","24223","28837389","-1","106.7556","10.8631","1000","6","1","1738355778","1738381151","0"
LTE,"452","1","24223","28837387","-1","106.7581","10.8647","1000","9","1","1738355808","1738381151","0"
LTE,"452","1","24223","29459478","-1","106.7585","10.8658","1000","4","1","1738355858","1738381151","0"
GSM,"452","4","20902","51817","-1","106.758","10.8665","1000","8","1","1738355911","1738381151","0"
LTE,"452","1","62240","136163084","-1","106.7574","10.8675","1000","6","1","1738355928","1738381151","0"
GSM,"452","4","20627","808","-1","106.7571","10.8679","1000","4","1","1738355941","1738381151","0"
LTE,"452","1","62240","136163086","-1","106.7565","10.869","1000","3","1","1738355958","1738381151","0"
LTE,"452","1","62240","136163085","-1","106.7557","10.8704","1000","5","1","1738355968","1738381152","0"
LTE,"452","1","62240","137366028","-1","106.7548","10.8718","1000","3","1","1738356028","1738381152","0"
LTE,"452","1","62240","137366029","-1","106.7543","10.8728","1000","3","1","1738356038","1738381152","0"
LTE,"452","1","62240","136168972","-1","106.7534","10.8742","1000","6","1","1738356048","1738381152","0"
LTE,"452","1","62240","136168973","-1","106.7515","10.876","1000","7","1","1738356078","1738381152","0"
LTE,"452","1","62240","137376032","-1","106.7502","10.8775","1000","4","1","1738356138","1738381152","0"
LTE,"452","1","62240","136167180","-1","106.7489","10.879","1000","5","1","1738356158","1738381153","0"
GSM,"452","4","20904","44852","-1","106.7488","10.8792","1000","4","1","1738356203","1738381153","0"
LTE,"452","1","62240","136167179","-1","106.7472","10.8808","1000","7","1","1738356218","1738381153","0"
LTE,"452","1","62240","136249356","-1","106.7449","10.8832","1000","9","1","1738356238","1738381153","0"
GSM,"452","4","20627","65112","-1","106.7423","10.885","1000","16","1","1738356250","1738381153","0"
GSM,"452","4","20903","7663","-1","106.742","10.8852","1000","14","1","1738356286","1738381153","0"
LTE,"452","1","62240","136249357","-1","106.7421","10.8851","1000","7","1","1738356298","1738381153","0"
LTE,"452","1","62240","136156427","-1","106.7402","10.8862","1000","4","1","1738356318","1738381153","0"
LTE,"452","1","62270","136219404","-1","106.7393","10.8891","1000","15","1","1738356328","1738381153","0"
GSM,"452","4","20615","13775","-1","106.7387","10.8881","1000","3","1","1738356348","1738381153","0"
LTE,"452","1","62270","136219403","-1","106.74","10.8934","1000","6","1","1738356388","1738381154","0"
GSM,"452","4","20615","16145","-1","106.7401","10.8951","1000","5","1","1738356400","1738381154","0"
LTE,"452","1","62270","136219406","-1","106.7401","10.8955","1000","3","1","1738356408","1738381154","0"
LTE,"452","1","62240","135926541","-1","106.7402","10.8985","1000","12","1","1738356418","1738381154","0"
LTE,"452","1","62240","135784973","-1","106.7405","10.9037","1000","12","1","1738356498","1738381202","0"
LTE,"452","1","62240","136154893","-1","106.7407","10.9079","1000","6","1","1738356538","1738381202","0"
LTE,"452","1","62270","137366284","-1","106.7409","10.9111","1000","9","1","1738356558","1738381202","0"
LTE,"452","1","62270","137366285","-1","106.7411","10.9145","1000","7","1","1738356588","1738381202","0"
LTE,"452","1","62270","136212748","-1","106.7413","10.9176","1000","7","1","1738356608","1738381202","0"
LTE,"452","1","62270","136212747","-1","106.7415","10.9206","1000","7","1","1738356628","1738381202","0"
LTE,"452","1","62240","135926796","-1","106.7416","10.9227","1000","3","1","1738356648","1738381202","0"
LTE,"452","1","62240","136156940","-1","106.7418","10.927","1000","9","1","1738356658","1738381203","0"
GSM,"452","4","20616","37861","-1","106.7419","10.9285","1000","6","1","1738356668","1738381203","0"
LTE,"452","1","62240","135926797","-1","106.7417","10.9256","1000","4","1","1738356668","1738381203","0"
LTE,"452","1","62240","136156941","-1","106.742","10.9298","1000","3","1","1738356698","1738381203","0"
GSM,"452","4","20637","65132","-1","106.7421","10.9312","1000","4","1","1738356708","1738381203","0"
LTE,"452","1","62240","136156939","-1","106.7422","10.9326","1000","11","1","1738356708","1738381203","0"
LTE,"452","1","62270","136218384","-1","106.7423","10.9358","1000","6","1","1738356738","1738381203","0"
LTE,"452","1","62270","136218382","-1","106.7423","10.9379","1000","3","1","1738356758","1738381204","0"
LTE,"452","1","62270","136263435","-1","106.7423","10.9405","1000","8","1","1738356768","1738381204","0"
GSM,"452","4","20637","13726","-1","106.7406","10.9461","1000","14","1","1738356791","1738381204","0"
LTE,"452","1","62270","136205068","-1","106.7419","10.9449","1000","10","1","1738356798","1738381204","0"
LTE,"452","1","62270","135713292","-1","106.7422","10.9446","1000","4","1","1738356808","1738381204","0"
GSM,"452","4","20637","13724","-1","106.741","10.9464","1000","9","1","1738356818","1738381204","0"
GSM,"452","4","20637","15275","-1","106.7406","10.9467","1000","10","1","1738356941","1738381204","0"
GSM,"452","4","20637","15276","-1","106.74","10.9469","1000","7","1","1738356960","1738381204","0"
GSM,"452","4","20637","11816","-1","106.7381","10.9492","1000","9","1","1738356968","1738381204","0"
LTE,"452","1","62270","135708172","-1","106.7396","10.9471","1000","5","1","1738356968","1738381204","0"
GSM,"452","4","20637","44250","-1","106.7363","10.9509","1000","14","1","1738356978","1738381204","0"
GSM,"452","4","20637","44240","-1","106.736","10.9513","1000","14","1","1738356988","1738381204","0"
GSM,"452","4","20637","3391","-1","106.7334","10.9536","819","27","1","1738356988","1738381205","0"
LTE,"452","1","62270","137373472","-1","106.738","10.9493","1000","10","1","1738356988","1738381204","0"
GSM,"452","4","20616","31067","-1","106.735","10.9522","1000","16","1","1738357051","1738381205","0"
LTE,"452","1","62270","137373473","-1","106.7361","10.9513","1000","4","1","1738357078","1738381204","0"
LTE,"452","1","62270","136319247","-1","106.7345","10.9527","1000","7","1","1738357088","1738381204","0"
GSM,"452","4","20637","3393","-1","106.7302","10.9564","1000","20","1","1738357108","1738381205","0"
LTE,"452","1","62270","136319244","-1","106.7321","10.9548","1000","9","1","1738357108","1738381205","0"
